date,site_code,pm2.5,no2,o3,temp,ws,wd,year,month,day_of_week,is_weekend,season,post_ulez,pm25_category
2018-08-22,BT1,10.95,20.02,36.32,12.3,9.9,235,2018,8,Wed,FALSE,Summer,FALSE,Moderate
2018-08-23,BT1,2.52,12.42,39.83,16.8,2.7,329,2018,8,Thu,FALSE,Summer,FALSE,Good
2018-08-24,BT1,9.47,15.89,36.04,14.1,2.3,197,2018,8,Fri,FALSE,Summer,FALSE,Good
2018-08-25,BT1,4.47,5.78,31.41,12.9,3.5,255,2018,8,Sat,TRUE,Summer,FALSE,Good
2018-08-26,BT1,2.49,5,28.06,13.2,5.6,39,2018,8,Sun,TRUE,Summer,FALSE,Good
2018-08-27,BT1,6.78,40.56,34.27,14.7,3.5,137,2018,8,Mon,FALSE,Summer,FALSE,Good
2018-08-28,BT1,6.31,26.82,37.1,13.7,4.5,317,2018,8,Tue,FALSE,Summer,FALSE,Good
2018-08-29,BT1,4.16,5,35.44,14.5,4.3,150,2018,8,Wed,FALSE,Summer,FALSE,Good
2018-08-30,BT1,2.94,10.57,46.26,13.8,4.9,85,2018,8,Thu,FALSE,Summer,FALSE,Good
2018-08-31,BT1,11.8,33.66,33.54,14,3.5,107,2018,8,Fri,FALSE,Summer,FALSE,Moderate
2018-09-01,BT1,10.08,19.07,41.08,17.9,5.1,348,2018,9,Sat,TRUE,Autumn,FALSE,Moderate
2018-09-02,BT1,9.93,31.12,36.18,14.3,2.1,338,2018,9,Sun,TRUE,Autumn,FALSE,Good
2018-09-03,BT1,8.67,26.05,36.21,13,3.3,340,2018,9,Mon,FALSE,Autumn,FALSE,Good
2018-09-04,BT1,4.87,9.87,39.22,14.5,4.5,83,2018,9,Tue,FALSE,Autumn,FALSE,Good
2018-09-05,BT1,4,11.35,48.91,9.8,4.3,215,2018,9,Wed,FALSE,Autumn,FALSE,Good
2018-09-06,BT1,7.64,31.7,20.29,12.4,5.7,242,2018,9,Thu,FALSE,Autumn,FALSE,Good
2018-09-07,BT1,5.65,31.65,33.32,13,4.3,17,2018,9,Fri,FALSE,Autumn,FALSE,Good
2018-09-08,BT1,7.27,16.47,36.02,11.9,2.2,219,2018,9,Sat,TRUE,Autumn,FALSE,Good
2018-09-09,BT1,6.41,20.5,50.66,13.7,2.9,298,2018,9,Sun,TRUE,Autumn,FALSE,Good
2018-09-10,BT1,8.13,21.44,29.98,14.1,2.1,307,2018,9,Mon,FALSE,Autumn,FALSE,Good
2018-09-11,BT1,5.77,14.97,27.89,10,6.7,29,2018,9,Tue,FALSE,Autumn,FALSE,Good
2018-09-12,BT1,8.63,13.91,41.75,8.1,3.9,58,2018,9,Wed,FALSE,Autumn,FALSE,Good
2018-09-13,BT1,9.69,41.51,31.14,12.1,4.5,155,2018,9,Thu,FALSE,Autumn,FALSE,Good
2018-09-14,BT1,6.94,16.21,29.54,9.1,2.1,151,2018,9,Fri,FALSE,Autumn,FALSE,Good
2018-09-15,BT1,6.95,20.01,38.5,10.6,2.1,178,2018,9,Sat,TRUE,Autumn,FALSE,Good
2018-09-16,BT1,5.28,17.94,41.44,8.7,5,95,2018,9,Sun,TRUE,Autumn,FALSE,Good
2018-09-17,BT1,8.26,22.75,42.72,7.7,4.9,23,2018,9,Mon,FALSE,Autumn,FALSE,Good
2018-09-18,BT1,1.48,8.99,41.07,10.5,12.6,278,2018,9,Tue,FALSE,Autumn,FALSE,Good
2018-09-19,BT1,9.32,34.92,39.61,11,3.7,72,2018,9,Wed,FALSE,Autumn,FALSE,Good
2018-09-20,BT1,6.52,30.27,42.65,7.4,5.9,200,2018,9,Thu,FALSE,Autumn,FALSE,Good
2018-09-21,BT1,4.35,5,44.97,8.6,7.7,0,2018,9,Fri,FALSE,Autumn,FALSE,Good
2018-09-22,BT1,4.75,10.04,43.23,4.6,5.5,40,2018,9,Sat,TRUE,Autumn,FALSE,Good
2018-09-23,BT1,11.99,33.79,31.53,10.5,3.4,308,2018,9,Sun,TRUE,Autumn,FALSE,Moderate
2018-09-24,BT1,11.13,28.25,34.77,9.9,3.8,302,2018,9,Mon,FALSE,Autumn,FALSE,Moderate
2018-09-25,BT1,7.97,36.31,29.46,11.3,5.8,103,2018,9,Tue,FALSE,Autumn,FALSE,Good
2018-09-26,BT1,15.1,31,19.9,10.9,3,314,2018,9,Wed,FALSE,Autumn,FALSE,Moderate
2018-09-27,BT1,9.5,36.41,34.61,10.1,7.4,185,2018,9,Thu,FALSE,Autumn,FALSE,Good
2018-09-28,BT1,8.85,27.54,42.64,8.9,5.1,315,2018,9,Fri,FALSE,Autumn,FALSE,Good
2018-09-29,BT1,9.49,25.23,39.01,7.5,4.4,57,2018,9,Sat,TRUE,Autumn,FALSE,Good
2018-09-30,BT1,8.57,32.24,37.4,7.9,6.6,117,2018,9,Sun,TRUE,Autumn,FALSE,Good
2018-10-01,BT1,14.05,48.25,45.98,7,5.1,26,2018,10,Mon,FALSE,Autumn,FALSE,Moderate
2018-10-02,BT1,7.5,16.91,28.55,7,3.9,169,2018,10,Tue,FALSE,Autumn,FALSE,Good
2018-10-03,BT1,4.82,22.34,43.02,11.5,7.6,181,2018,10,Wed,FALSE,Autumn,FALSE,Good
2018-10-04,BT1,12.33,38.77,24.48,8.5,2.6,160,2018,10,Thu,FALSE,Autumn,FALSE,Moderate
2018-10-05,BT1,6.27,16.64,45.99,9.4,7,288,2018,10,Fri,FALSE,Autumn,FALSE,Good
2018-10-06,BT1,5.23,17.9,34.29,9.1,3.5,114,2018,10,Sat,TRUE,Autumn,FALSE,Good
2018-10-07,BT1,8.59,12.11,40.06,10.3,4.3,54,2018,10,Sun,TRUE,Autumn,FALSE,Good
2018-10-08,BT1,10.69,41.91,42.97,6.5,6.6,152,2018,10,Mon,FALSE,Autumn,FALSE,Moderate
2018-10-09,BT1,6.68,17.55,40.45,7.8,1.9,298,2018,10,Tue,FALSE,Autumn,FALSE,Good
2018-10-10,BT1,11.33,38.45,28.66,10.1,5.4,348,2018,10,Wed,FALSE,Autumn,FALSE,Moderate
2018-10-11,BT1,5.14,24.91,41.52,8.1,6.3,345,2018,10,Thu,FALSE,Autumn,FALSE,Good
2018-10-12,BT1,8.56,16.18,38.64,6.5,3.3,238,2018,10,Fri,FALSE,Autumn,FALSE,Good
2018-10-13,BT1,7.69,13.96,47.3,5.3,2.5,170,2018,10,Sat,TRUE,Autumn,FALSE,Good
2018-10-14,BT1,9.06,24.09,25.76,5.2,5,238,2018,10,Sun,TRUE,Autumn,FALSE,Good
2018-10-15,BT1,10.58,24.97,45.89,4.7,2.4,358,2018,10,Mon,FALSE,Autumn,FALSE,Moderate
2018-10-16,BT1,11.57,15.33,29.47,7.7,2.8,79,2018,10,Tue,FALSE,Autumn,FALSE,Moderate
2018-10-17,BT1,7.82,30.64,45.72,5.1,8.5,164,2018,10,Wed,FALSE,Autumn,FALSE,Good
2018-10-18,BT1,14.84,52.65,34.13,4.7,5.9,308,2018,10,Thu,FALSE,Autumn,FALSE,Moderate
2018-10-19,BT1,12.97,42.69,19.02,8.5,1.9,161,2018,10,Fri,FALSE,Autumn,FALSE,Moderate
2018-10-20,BT1,13.78,40.34,38.91,5.7,4.3,101,2018,10,Sat,TRUE,Autumn,FALSE,Moderate
2018-10-21,BT1,7.08,26.21,46.14,4.9,2.3,274,2018,10,Sun,TRUE,Autumn,FALSE,Good
2018-10-22,BT1,13.5,34.72,27.89,4.5,6.8,112,2018,10,Mon,FALSE,Autumn,FALSE,Moderate
2018-10-23,BT1,9.58,20.43,40.17,9.6,1.8,16,2018,10,Tue,FALSE,Autumn,FALSE,Good
2018-10-24,BT1,5.95,18.64,43.29,6.2,8.7,107,2018,10,Wed,FALSE,Autumn,FALSE,Good
2018-10-25,BT1,10.06,43.12,26.63,6.7,3.7,21,2018,10,Thu,FALSE,Autumn,FALSE,Moderate
2018-10-26,BT1,10.3,35.54,46.33,5.1,3.4,296,2018,10,Fri,FALSE,Autumn,FALSE,Moderate
2018-10-27,BT1,11.66,38.73,30.82,2.1,3.3,323,2018,10,Sat,TRUE,Autumn,FALSE,Moderate
2018-10-28,BT1,12.12,29.93,30.59,2.7,3.9,139,2018,10,Sun,TRUE,Autumn,FALSE,Moderate
2018-10-29,BT1,11.01,24.57,39.75,4.1,18.2,176,2018,10,Mon,FALSE,Autumn,FALSE,Moderate
2018-10-30,BT1,10.79,37.63,38.91,-0.5,8.6,145,2018,10,Tue,FALSE,Autumn,FALSE,Moderate
2018-10-31,BT1,9.71,40.45,37.16,5,6.3,86,2018,10,Wed,FALSE,Autumn,FALSE,Good
2018-11-01,BT1,19.89,45.59,32.13,4.9,2.8,191,2018,11,Thu,FALSE,Autumn,FALSE,Moderate
2018-11-02,BT1,12.11,24.73,47.46,4.5,3.9,244,2018,11,Fri,FALSE,Autumn,FALSE,Moderate
2018-11-03,BT1,9.19,26.09,37.22,4.3,2.9,147,2018,11,Sat,TRUE,Autumn,FALSE,Good
2018-11-04,BT1,7.02,12.51,42.59,3,4.3,149,2018,11,Sun,TRUE,Autumn,FALSE,Good
2018-11-05,BT1,18.69,61.22,28.26,4.8,4.6,238,2018,11,Mon,FALSE,Autumn,FALSE,Moderate
2018-11-06,BT1,10.44,35.87,36.64,2.6,6.3,181,2018,11,Tue,FALSE,Autumn,FALSE,Moderate
2018-11-07,BT1,9.37,16.15,33.69,5.4,13.7,14,2018,11,Wed,FALSE,Autumn,FALSE,Good
2018-11-08,BT1,17.04,66.84,23.8,5.9,3.4,183,2018,11,Thu,FALSE,Autumn,FALSE,Moderate
2018-11-09,BT1,12.97,22.5,34.81,5.8,5.1,166,2018,11,Fri,FALSE,Autumn,FALSE,Moderate
2018-11-10,BT1,8.76,9.28,46.89,5.4,6.2,106,2018,11,Sat,TRUE,Autumn,FALSE,Good
2018-11-11,BT1,14.8,25.6,48.37,4.1,2,328,2018,11,Sun,TRUE,Autumn,FALSE,Moderate
2018-11-12,BT1,10.63,41.34,29.88,1.2,6.7,295,2018,11,Mon,FALSE,Autumn,FALSE,Moderate
2018-11-13,BT1,14.38,51.84,32.42,3.9,1.6,6,2018,11,Tue,FALSE,Autumn,FALSE,Moderate
2018-11-14,BT1,11.1,28.37,35.23,8.5,5.2,72,2018,11,Wed,FALSE,Autumn,FALSE,Moderate
2018-11-15,BT1,10.53,21.47,40.45,3.1,4.1,258,2018,11,Thu,FALSE,Autumn,FALSE,Moderate
2018-11-16,BT1,12.59,37.27,25.39,2.4,3.7,9,2018,11,Fri,FALSE,Autumn,FALSE,Moderate
2018-11-17,BT1,10.12,17.34,41.96,2,6.4,128,2018,11,Sat,TRUE,Autumn,FALSE,Moderate
2018-11-18,BT1,11.06,27.04,42.09,3.5,4.3,126,2018,11,Sun,TRUE,Autumn,FALSE,Moderate
2018-11-19,BT1,12.15,33.68,38.55,6.8,5.8,123,2018,11,Mon,FALSE,Autumn,FALSE,Moderate
2018-11-20,BT1,14.13,40.37,21.38,2.2,12,10,2018,11,Tue,FALSE,Autumn,FALSE,Moderate
2018-11-21,BT1,15.78,35.29,28.49,7.2,2.1,248,2018,11,Wed,FALSE,Autumn,FALSE,Moderate
2018-11-22,BT1,16.02,54.99,23.74,4.1,2.4,255,2018,11,Thu,FALSE,Autumn,FALSE,Moderate
2018-11-23,BT1,18.89,44.26,24.23,3.3,7.7,178,2018,11,Fri,FALSE,Autumn,FALSE,Moderate
2018-11-24,BT1,6.73,19.98,46.55,3.2,3.2,172,2018,11,Sat,TRUE,Autumn,FALSE,Good
2018-11-25,BT1,10.02,29.97,29.91,5.3,2.7,111,2018,11,Sun,TRUE,Autumn,FALSE,Moderate
2018-11-26,BT1,15.71,45.75,28.86,-1.5,3.1,320,2018,11,Mon,FALSE,Autumn,FALSE,Moderate
2018-11-27,BT1,16.51,49.54,19.44,-0.1,8.7,284,2018,11,Tue,FALSE,Autumn,FALSE,Moderate
2018-11-28,BT1,8.41,38.97,29.11,1.2,2.8,228,2018,11,Wed,FALSE,Autumn,FALSE,Good
2018-11-29,BT1,14.77,53.46,18.18,4,5.2,250,2018,11,Thu,FALSE,Autumn,FALSE,Moderate
2018-11-30,BT1,12.84,33.2,37.01,-0.1,5.4,61,2018,11,Fri,FALSE,Autumn,FALSE,Moderate
2018-12-01,BT1,11.7,38.58,26.83,3.8,4.4,125,2018,12,Sat,TRUE,Winter,FALSE,Moderate
2018-12-02,BT1,13.82,30.13,36.89,0.9,6.9,284,2018,12,Sun,TRUE,Winter,FALSE,Moderate
2018-12-03,BT1,13.63,32.85,30.05,3.9,2.1,32,2018,12,Mon,FALSE,Winter,FALSE,Moderate
2018-12-04,BT1,16.86,43.22,30.78,3.5,2.8,19,2018,12,Tue,FALSE,Winter,FALSE,Moderate
2018-12-05,BT1,15.93,38.6,30.09,-0.2,8.5,53,2018,12,Wed,FALSE,Winter,FALSE,Moderate
2018-12-06,BT1,12.82,35.52,45.23,1.2,4.9,234,2018,12,Thu,FALSE,Winter,FALSE,Moderate
2018-12-07,BT1,16.29,35.24,40.17,4,1.6,205,2018,12,Fri,FALSE,Winter,FALSE,Moderate
2018-12-08,BT1,13.56,46.19,32.93,2.7,5.4,197,2018,12,Sat,TRUE,Winter,FALSE,Moderate
2018-12-09,BT1,14.9,53.18,36.88,3.4,6,219,2018,12,Sun,TRUE,Winter,FALSE,Moderate
2018-12-10,BT1,14.76,33.27,39.95,0.6,4.1,83,2018,12,Mon,FALSE,Winter,FALSE,Moderate
2018-12-11,BT1,15.03,32.66,31.8,1.1,2.4,329,2018,12,Tue,FALSE,Winter,FALSE,Moderate
2018-12-12,BT1,17.4,54.16,32.4,2.6,3.7,125,2018,12,Wed,FALSE,Winter,FALSE,Moderate
2018-12-13,BT1,12.24,26.57,40.62,0.9,3.8,215,2018,12,Thu,FALSE,Winter,FALSE,Moderate
2018-12-14,BT1,10.46,27.21,36.82,3.7,5.9,229,2018,12,Fri,FALSE,Winter,FALSE,Moderate
2018-12-15,BT1,14.64,31.35,39.37,0.9,2.4,7,2018,12,Sat,TRUE,Winter,FALSE,Moderate
2018-12-16,BT1,11.83,30.08,34.69,1.1,2.3,308,2018,12,Sun,TRUE,Winter,FALSE,Moderate
2018-12-17,BT1,18.61,50.9,33.3,4.6,4.4,68,2018,12,Mon,FALSE,Winter,FALSE,Moderate
2018-12-18,BT1,18.58,54.73,32.08,3.6,5.9,248,2018,12,Tue,FALSE,Winter,FALSE,Moderate
2018-12-19,BT1,24.86,71.54,25.19,1.1,5.9,81,2018,12,Wed,FALSE,Winter,FALSE,Unhealthy (sensitive)
2018-12-20,BT1,13.36,35.05,23.25,4.5,1.7,236,2018,12,Thu,FALSE,Winter,FALSE,Moderate
2018-12-21,BT1,15.92,45.04,25.48,0.8,3.9,293,2018,12,Fri,FALSE,Winter,FALSE,Moderate
2018-12-22,BT1,11.89,26.38,40.23,4.5,4,238,2018,12,Sat,TRUE,Winter,FALSE,Moderate
2018-12-23,BT1,10.06,23.51,37.32,3.2,4.8,165,2018,12,Sun,TRUE,Winter,FALSE,Moderate
2018-12-24,BT1,17.74,40.04,37.74,4.2,5.8,235,2018,12,Mon,FALSE,Winter,FALSE,Moderate
2018-12-25,BT1,15.22,43.09,29.72,2.3,2.5,156,2018,12,Tue,FALSE,Winter,FALSE,Moderate
2018-12-26,BT1,9.45,19.01,47.19,1.9,4.6,107,2018,12,Wed,FALSE,Winter,FALSE,Good
2018-12-27,BT1,11.96,36.92,25.64,1.8,3.8,265,2018,12,Thu,FALSE,Winter,FALSE,Moderate
2018-12-28,BT1,12.56,36.77,37.12,0.9,2.8,206,2018,12,Fri,FALSE,Winter,FALSE,Moderate
2018-12-29,BT1,11.57,37.15,31.29,1.2,6.2,35,2018,12,Sat,TRUE,Winter,FALSE,Moderate
2018-12-30,BT1,14.52,17.19,43.24,6,3.3,308,2018,12,Sun,TRUE,Winter,FALSE,Moderate
2018-12-31,BT1,21.36,58.43,34.4,1.1,1.4,56,2018,12,Mon,FALSE,Winter,FALSE,Unhealthy (sensitive)
2019-01-01,BT1,13.48,43.96,40.24,2.8,4.5,60,2019,1,Tue,FALSE,Winter,FALSE,Moderate
2019-01-02,BT1,13.37,36.33,36.7,1.6,2,142,2019,1,Wed,FALSE,Winter,FALSE,Moderate
2019-01-03,BT1,17.35,45.97,37.19,5.2,5.1,186,2019,1,Thu,FALSE,Winter,FALSE,Moderate
2019-01-04,BT1,6.87,11.79,35.25,0.9,3.6,331,2019,1,Fri,FALSE,Winter,FALSE,Good
2019-01-05,BT1,11.99,45.2,37.45,1.1,3.6,243,2019,1,Sat,TRUE,Winter,FALSE,Moderate
2019-01-06,BT1,12.31,30.99,42.12,3.3,8.7,44,2019,1,Sun,TRUE,Winter,FALSE,Moderate
2019-01-07,BT1,12.64,31.04,28.03,2.1,2.8,80,2019,1,Mon,FALSE,Winter,FALSE,Moderate
2019-01-08,BT1,15.62,46.54,40.46,1,2.6,138,2019,1,Tue,FALSE,Winter,FALSE,Moderate
2019-01-09,BT1,16.09,39.38,34.48,3.8,2.3,217,2019,1,Wed,FALSE,Winter,FALSE,Moderate
2019-01-10,BT1,18.66,48.19,25.33,3.1,2.4,302,2019,1,Thu,FALSE,Winter,FALSE,Moderate
2019-01-11,BT1,15.91,37.32,46.48,2.2,5.6,164,2019,1,Fri,FALSE,Winter,FALSE,Moderate
2019-01-12,BT1,10.94,34.69,39.31,4.7,2.3,179,2019,1,Sat,TRUE,Winter,FALSE,Moderate
2019-01-13,BT1,8.25,14.6,42.69,-0.6,5.2,140,2019,1,Sun,TRUE,Winter,FALSE,Good
2019-01-14,BT1,16.46,49.2,31.75,-0.5,6.6,11,2019,1,Mon,FALSE,Winter,FALSE,Moderate
2019-01-15,BT1,17.24,43.66,40.9,5.6,4,87,2019,1,Tue,FALSE,Winter,FALSE,Moderate
2019-01-16,BT1,20.69,48.91,28.53,1.7,1.9,264,2019,1,Wed,FALSE,Winter,FALSE,Unhealthy (sensitive)
2019-01-17,BT1,16.57,35.73,22.7,3.5,6.1,134,2019,1,Thu,FALSE,Winter,FALSE,Moderate
2019-01-18,BT1,11.09,22.84,33.02,3.7,4.8,23,2019,1,Fri,FALSE,Winter,FALSE,Moderate
2019-01-19,BT1,15.41,50.48,33.47,3,3.1,80,2019,1,Sat,TRUE,Winter,FALSE,Moderate
2019-01-20,BT1,17.05,47.33,31.63,5.5,7.8,180,2019,1,Sun,TRUE,Winter,FALSE,Moderate
2019-01-21,BT1,21.94,61.28,33.12,6,2.3,45,2019,1,Mon,FALSE,Winter,FALSE,Unhealthy (sensitive)
2019-01-22,BT1,14.83,28.98,39.62,-0,2.3,22,2019,1,Tue,FALSE,Winter,FALSE,Moderate
2019-01-23,BT1,14.95,41.23,30.41,0.2,2.2,104,2019,1,Wed,FALSE,Winter,FALSE,Moderate
2019-01-24,BT1,12.62,42.65,27.31,2.9,6.2,214,2019,1,Thu,FALSE,Winter,FALSE,Moderate
2019-01-25,BT1,21.34,69.99,17.13,5.1,7.8,302,2019,1,Fri,FALSE,Winter,FALSE,Unhealthy (sensitive)
2019-01-26,BT1,15.07,41.45,35.8,4,8.4,35,2019,1,Sat,TRUE,Winter,FALSE,Moderate
2019-01-27,BT1,13.65,51.87,26.23,0.7,5,45,2019,1,Sun,TRUE,Winter,FALSE,Moderate
2019-01-28,BT1,10.85,39.04,21.99,7.4,3,127,2019,1,Mon,FALSE,Winter,FALSE,Moderate
2019-01-29,BT1,21.22,55.55,27.16,1.8,3.7,28,2019,1,Tue,FALSE,Winter,FALSE,Unhealthy (sensitive)
2019-01-30,BT1,16.32,51.16,31.92,1.7,2.9,320,2019,1,Wed,FALSE,Winter,FALSE,Moderate
2019-01-31,BT1,15.78,42.23,38.87,4.9,7.3,274,2019,1,Thu,FALSE,Winter,FALSE,Moderate
2019-02-01,BT1,11.54,31.69,35.65,5.9,5.7,143,2019,2,Fri,FALSE,Winter,FALSE,Moderate
2019-02-02,BT1,14.89,43.61,21.51,6.1,4.7,145,2019,2,Sat,TRUE,Winter,FALSE,Moderate
2019-02-03,BT1,10.87,41.28,26.96,5.4,2.5,275,2019,2,Sun,TRUE,Winter,FALSE,Moderate
2019-02-04,BT1,15.09,52.64,25.71,1.7,3,149,2019,2,Mon,FALSE,Winter,FALSE,Moderate
2019-02-05,BT1,13.81,31.84,33.54,-0.6,2.4,306,2019,2,Tue,FALSE,Winter,FALSE,Moderate
2019-02-06,BT1,14.6,45.77,35.26,4.9,3.5,244,2019,2,Wed,FALSE,Winter,FALSE,Moderate
2019-02-07,BT1,12.88,44.11,26.61,6.5,10.8,38,2019,2,Thu,FALSE,Winter,FALSE,Moderate
2019-02-08,BT1,15.72,46.31,39.73,6.5,4.5,79,2019,2,Fri,FALSE,Winter,FALSE,Moderate
2019-02-09,BT1,11.44,27.18,31.4,6.4,3.6,122,2019,2,Sat,TRUE,Winter,FALSE,Moderate
2019-02-10,BT1,11.77,47.94,29.74,3.4,4.1,90,2019,2,Sun,TRUE,Winter,FALSE,Moderate
2019-02-11,BT1,9.52,29.53,43.72,3.9,5,74,2019,2,Mon,FALSE,Winter,FALSE,Good
2019-02-12,BT1,13.95,42.35,34.43,4.9,4.4,167,2019,2,Tue,FALSE,Winter,FALSE,Moderate
2019-02-13,BT1,7.3,17.58,32.7,6.8,2.7,48,2019,2,Wed,FALSE,Winter,FALSE,Good
2019-02-14,BT1,7.1,20.75,31.18,10.9,7.4,233,2019,2,Thu,FALSE,Winter,FALSE,Good
2019-02-15,BT1,7.85,8.08,46.12,4,5.1,16,2019,2,Fri,FALSE,Winter,FALSE,Good
2019-02-16,BT1,12.51,42.49,35.83,4.6,3.6,319,2019,2,Sat,TRUE,Winter,FALSE,Moderate
2019-02-17,BT1,10.12,26.08,36.23,5.8,11.9,118,2019,2,Sun,TRUE,Winter,FALSE,Moderate
2019-02-18,BT1,15.12,37.07,34.68,6.3,5.7,82,2019,2,Mon,FALSE,Winter,FALSE,Moderate
2019-02-19,BT1,19.16,62.79,28.32,7.1,2.9,342,2019,2,Tue,FALSE,Winter,FALSE,Moderate
2019-02-20,BT1,18.1,58.88,28.54,8.1,5.8,45,2019,2,Wed,FALSE,Winter,FALSE,Moderate
2019-02-21,BT1,8.82,31.94,32.22,8.4,2.3,204,2019,2,Thu,FALSE,Winter,FALSE,Good
2019-02-22,BT1,18.17,51.31,26.73,3.1,5.2,11,2019,2,Fri,FALSE,Winter,FALSE,Moderate
2019-02-23,BT1,13.16,37.5,38.35,7.7,2.2,263,2019,2,Sat,TRUE,Winter,FALSE,Moderate
2019-02-24,BT1,15.2,33.47,35.48,3.6,2.9,235,2019,2,Sun,TRUE,Winter,FALSE,Moderate
2019-02-25,BT1,13.53,50.28,44.79,7.5,4.7,74,2019,2,Mon,FALSE,Winter,FALSE,Moderate
2019-02-26,BT1,11.81,32,23.6,7,2.5,154,2019,2,Tue,FALSE,Winter,FALSE,Moderate
2019-02-27,BT1,15.68,38.44,29.77,6.3,4.1,278,2019,2,Wed,FALSE,Winter,FALSE,Moderate
2019-02-28,BT1,17.34,56.68,22.99,7.4,2.5,78,2019,2,Thu,FALSE,Winter,FALSE,Moderate
2019-03-01,BT1,16.99,37.12,32.24,6.5,2.9,182,2019,3,Fri,FALSE,Spring,FALSE,Moderate
2019-03-02,BT1,13.6,30.95,36.41,5.5,2.5,9,2019,3,Sat,TRUE,Spring,FALSE,Moderate
2019-03-03,BT1,11.99,35.3,22.25,7.9,8.6,284,2019,3,Sun,TRUE,Spring,FALSE,Moderate
2019-03-04,BT1,11.18,30.93,35.79,3.3,6.3,304,2019,3,Mon,FALSE,Spring,FALSE,Moderate
2019-03-05,BT1,8.15,20.31,43.16,10.8,3.6,78,2019,3,Tue,FALSE,Spring,FALSE,Good
2019-03-06,BT1,12.89,26.88,29,8.1,3.9,69,2019,3,Wed,FALSE,Spring,FALSE,Moderate
2019-03-07,BT1,14.83,29.76,32.35,8.7,5,90,2019,3,Thu,FALSE,Spring,FALSE,Moderate
2019-03-08,BT1,13.45,42.44,20.15,6.3,3.3,9,2019,3,Fri,FALSE,Spring,FALSE,Moderate
2019-03-09,BT1,13.68,29.11,32.87,9,4.3,338,2019,3,Sat,TRUE,Spring,FALSE,Moderate
2019-03-10,BT1,15.78,45.68,28.55,8,6.9,123,2019,3,Sun,TRUE,Spring,FALSE,Moderate
2019-03-11,BT1,12.22,36.27,43.61,5.9,7.6,273,2019,3,Mon,FALSE,Spring,FALSE,Moderate
2019-03-12,BT1,13.68,41.12,30.83,8.5,4,42,2019,3,Tue,FALSE,Spring,FALSE,Moderate
2019-03-13,BT1,14.23,36.94,31.99,9.7,5.1,279,2019,3,Wed,FALSE,Spring,FALSE,Moderate
2019-03-14,BT1,14.2,56.88,27.28,13.2,3.4,262,2019,3,Thu,FALSE,Spring,FALSE,Moderate
2019-03-15,BT1,7,19.11,41.71,4.8,2.4,222,2019,3,Fri,FALSE,Spring,FALSE,Good
2019-03-16,BT1,12.64,37.82,30.32,9.1,2.6,33,2019,3,Sat,TRUE,Spring,FALSE,Moderate
2019-03-17,BT1,10.87,20.55,38.9,9.9,6.8,67,2019,3,Sun,TRUE,Spring,FALSE,Moderate
2019-03-18,BT1,14.33,15.22,53.9,9.9,3.7,292,2019,3,Mon,FALSE,Spring,FALSE,Moderate
2019-03-19,BT1,10.83,34.04,41.43,11.1,4.8,124,2019,3,Tue,FALSE,Spring,FALSE,Moderate
2019-03-20,BT1,18.04,52.28,24.57,10,4,83,2019,3,Wed,FALSE,Spring,FALSE,Moderate
2019-03-21,BT1,11.33,20.15,41.03,9.8,5.5,268,2019,3,Thu,FALSE,Spring,FALSE,Moderate
2019-03-22,BT1,11.85,30.44,30.99,12.4,14.2,345,2019,3,Fri,FALSE,Spring,FALSE,Moderate
2019-03-23,BT1,7.69,30.46,51.57,11.3,2.9,356,2019,3,Sat,TRUE,Spring,FALSE,Good
2019-03-24,BT1,7.28,30.4,43.62,8.5,5.9,199,2019,3,Sun,TRUE,Spring,FALSE,Good
2019-03-25,BT1,14.31,28.89,35.82,13.8,3.8,27,2019,3,Mon,FALSE,Spring,FALSE,Moderate
2019-03-26,BT1,10.2,27.14,31.84,10.4,3,57,2019,3,Tue,FALSE,Spring,FALSE,Moderate
2019-03-27,BT1,8.3,23.15,37.27,9,3.7,334,2019,3,Wed,FALSE,Spring,FALSE,Good
2019-03-28,BT1,12.8,37.8,33.85,12.6,2.3,169,2019,3,Thu,FALSE,Spring,FALSE,Moderate
2019-03-29,BT1,12.2,43.96,30.58,7.9,4.5,118,2019,3,Fri,FALSE,Spring,FALSE,Moderate
2019-03-30,BT1,11.27,40.61,31.83,10.7,6.6,222,2019,3,Sat,TRUE,Spring,FALSE,Moderate
2019-03-31,BT1,15.84,29.22,37.61,6.8,6.3,89,2019,3,Sun,TRUE,Spring,FALSE,Moderate
2019-04-01,BT1,12.61,28.38,35.73,9.9,3.2,33,2019,4,Mon,FALSE,Spring,FALSE,Moderate
2019-04-02,BT1,13.7,43.98,18.51,11.3,6.2,162,2019,4,Tue,FALSE,Spring,FALSE,Moderate
2019-04-03,BT1,11.38,32,30.17,12.3,5.2,184,2019,4,Wed,FALSE,Spring,FALSE,Moderate
2019-04-04,BT1,16.92,51.06,27.37,12.9,2.2,104,2019,4,Thu,FALSE,Spring,FALSE,Moderate
2019-04-05,BT1,10.41,33.31,29.48,14.2,3.5,176,2019,4,Fri,FALSE,Spring,FALSE,Moderate
2019-04-06,BT1,10.72,37.47,27.03,11.6,5,65,2019,4,Sat,TRUE,Spring,FALSE,Moderate
2019-04-07,BT1,3.14,6.11,38.96,11.5,3.9,141,2019,4,Sun,TRUE,Spring,FALSE,Good
2019-04-08,BT1,6.83,9.43,45.79,14.7,3.8,195,2019,4,Mon,FALSE,Spring,FALSE,Good
